sample_id,Arrival_Time,Creation_Time,x,y,z,User,Model,Device,gt
1043.0,1420000000000.0,1.42e+18,0.01802063,-0.013442993,-0.023376465,a,nexus4,nexus4_1,stand
1044.0,1420000000000.0,1.42e+18,0.01802063,-0.013442993,-0.023376465,a,nexus4,nexus4_1,stand
1045.0,1420000000000.0,1.42e+18,0.014816284,-0.008102417,-0.02230835,a,nexus4,nexus4_1,stand
1046.0,1420000000000.0,1.42e+18,0.013748169,-0.010238647,-0.02017212,a,nexus4,nexus4_1,stand
1047.0,1420000000000.0,1.42e+18,0.013748169,-0.008102417,-0.02017212,a,nexus4,nexus4_1,stand
1048.0,1420000000000.0,1.42e+18,0.014816284,-0.007034302,-0.019104004,a,nexus4,nexus4_1,stand
1049.0,1420000000000.0,1.42e+18,0.012680054,-0.008102417,-0.016967773,a,nexus4,nexus4_1,stand
1050.0,1420000000000.0,1.42e+18,0.011611939,-0.007034302,-0.016967773,a,nexus4,nexus4_1,stand
1051.0,1420000000000.0,1.42e+18,0.010543823,-0.008102417,-0.013763428,a,nexus4,nexus4_1,stand
1052.0,1420000000000.0,1.42e+18,0.009475708,-0.005966187,-0.014831543,a,nexus4,nexus4_1,stand
1053.0,1420000000000.0,1.42e+18,0.008407593,-0.009170532,-0.010559082,a,nexus4,nexus4_1,stand
1054.0,1420000000000.0,1.42e+18,0.007339478,-0.009170532,-0.010559082,a,nexus4,nexus4_1,stand
1055.0,1420000000000.0,1.42e+18,0.006271362,-0.012374878,-0.012695313,a,nexus4,nexus4_1,stand
1056.0,1420000000000.0,1.42e+18,0.006271362,-0.014511108,-0.009490967,a,nexus4,nexus4_1,stand
1057.0,1420000000000.0,1.42e+18,0.005203247,-0.014511108,-0.009490967,a,nexus4,nexus4_1,stand
1058.0,1420000000000.0,1.42e+18,0.004135132,-0.013442993,-0.010559082,a,nexus4,nexus4_1,stand
1059.0,1420000000000.0,1.42e+18,0.004135132,-0.017715454,-0.008422852,a,nexus4,nexus4_1,stand
1060.0,1420000000000.0,1.42e+18,0.005203247,-0.019851685,-0.009490967,a,nexus4,nexus4_1,stand
1061.0,1420000000000.0,1.42e+18,0.005203247,-0.0209198,-0.009490967,a,nexus4,nexus4_1,stand
1062.0,1420000000000.0,1.42e+18,0.005203247,-0.021987915,-0.011627197,a,nexus4,nexus4_1,stand
1063.0,1420000000000.0,1.42e+18,0.007339478,-0.021987915,-0.008422852,a,nexus4,nexus4_1,stand
1064.0,1420000000000.0,1.42e+18,0.008407593,-0.021987915,-0.009490967,a,nexus4,nexus4_1,stand
1065.0,1420000000000.0,1.42e+18,0.009475708,-0.01878357,-0.009490967,a,nexus4,nexus4_1,stand
1066.0,1420000000000.0,1.42e+18,0.006271362,-0.0209198,-0.010559082,a,nexus4,nexus4_1,stand
1067.0,1420000000000.0,1.42e+18,0.009475708,-0.0209198,-0.010559082,a,nexus4,nexus4_1,stand
1068.0,1420000000000.0,1.42e+18,0.009475708,-0.019851685,-0.012695313,a,nexus4,nexus4_1,stand
1069.0,1420000000000.0,1.42e+18,0.010543823,-0.017715454,-0.009490967,a,nexus4,nexus4_1,stand
1070.0,1420000000000.0,1.42e+18,0.010543823,-0.019851685,-0.012695313,a,nexus4,nexus4_1,stand
1071.0,1420000000000.0,1.42e+18,0.010543823,-0.02305603,-0.012695313,a,nexus4,nexus4_1,stand
1072.0,1420000000000.0,1.42e+18,0.011611939,-0.024124146,-0.015899658,a,nexus4,nexus4_1,stand
1073.0,1420000000000.0,1.42e+18,0.011611939,-0.02519226,-0.018035889,a,nexus4,nexus4_1,stand
1074.0,1420000000000.0,1.42e+18,0.012680054,-0.029464722,-0.02017212,a,nexus4,nexus4_1,stand
1075.0,1420000000000.0,1.42e+18,0.013748169,-0.031600952,-0.018035889,a,nexus4,nexus4_1,stand
1076.0,1420000000000.0,1.42e+18,0.013748169,-0.033737183,-0.019104004,a,nexus4,nexus4_1,stand
1077.0,1420000000000.0,1.42e+18,0.013748169,-0.033737183,-0.019104004,a,nexus4,nexus4_1,stand
1078.0,1420000000000.0,1.42e+18,0.014816284,-0.035873413,-0.02017212,a,nexus4,nexus4_1,stand
1079.0,1420000000000.0,1.42e+18,0.013748169,-0.033737183,-0.018035889,a,nexus4,nexus4_1,stand
1080.0,1420000000000.0,1.42e+18,0.013748169,-0.032669067,-0.016967773,a,nexus4,nexus4_1,stand
1081.0,1420000000000.0,1.42e+18,0.016952515,-0.029464722,-0.015899658,a,nexus4,nexus4_1,stand
1082.0,1420000000000.0,1.42e+18,0.014816284,-0.027328491,-0.02017212,a,nexus4,nexus4_1,stand
1083.0,1420000000000.0,1.42e+18,0.014816284,-0.019851685,-0.02017212,a,nexus4,nexus4_1,stand
1084.0,1420000000000.0,1.42e+18,0.014816284,-0.014511108,-0.02017212,a,nexus4,nexus4_1,stand
1085.0,1420000000000.0,1.42e+18,0.014816284,-0.009170532,-0.019104004,a,nexus4,nexus4_1,stand
1086.0,1420000000000.0,1.42e+18,0.014816284,-0.002761841,-0.019104004,a,nexus4,nexus4_1,stand
1087.0,1420000000000.0,1.42e+18,0.013748169,0.002578735,-0.02017212,a,nexus4,nexus4_1,stand
1088.0,1420000000000.0,1.42e+18,0.012680054,0.011123657,-0.02230835,a,nexus4,nexus4_1,stand
1089.0,1420000000000.0,1.42e+18,0.013748169,0.018600464,-0.02444458,a,nexus4,nexus4_1,stand
1090.0,1420000000000.0,1.42e+18,0.012680054,0.025009155,-0.023376465,a,nexus4,nexus4_1,stand
1091.0,1420000000000.0,1.42e+18,0.012680054,0.028213501,-0.021240234,a,nexus4,nexus4_1,stand
1092.0,1420000000000.0,1.42e+18,0.013748169,0.032485962,-0.02017212,a,nexus4,nexus4_1,stand
1093.0,1420000000000.0,1.42e+18,0.011611939,0.035690308,-0.016967773,a,nexus4,nexus4_1,stand
1095.0,1420000000000.0,1.42e+18,0.013748169,0.035690308,-0.015899658,a,nexus4,nexus4_1,stand
1094.0,1420000000000.0,1.42e+18,0.011611939,0.035690308,-0.016967773,a,nexus4,nexus4_1,stand
1096.0,1420000000000.0,1.42e+18,0.012680054,0.033554077,-0.012695313,a,nexus4,nexus4_1,stand
1097.0,1420000000000.0,1.42e+18,0.012680054,0.020736694,-0.009490967,a,nexus4,nexus4_1,stand
1098.0,1420000000000.0,1.42e+18,0.012680054,0.016464233,-0.009490967,a,nexus4,nexus4_1,stand
1099.0,1420000000000.0,1.42e+18,0.012680054,0.011123657,-0.008422852,a,nexus4,nexus4_1,stand
1100.0,1420000000000.0,1.42e+18,0.012680054,0.011123657,-0.008422852,a,nexus4,nexus4_1,stand
1101.0,1420000000000.0,1.42e+18,0.013748169,0.006851196,-0.008422852,a,nexus4,nexus4_1,stand
1103.0,1420000000000.0,1.42e+18,0.011611939,-0.002761841,-0.008422852,a,nexus4,nexus4_1,stand
1102.0,1420000000000.0,1.42e+18,0.012680054,0.002578735,-0.010559082,a,nexus4,nexus4_1,stand
1104.0,1420000000000.0,1.42e+18,0.012680054,-0.003829956,-0.008422852,a,nexus4,nexus4_1,stand
1105.0,1420000000000.0,1.42e+18,0.012680054,-0.003829956,-0.008422852,a,nexus4,nexus4_1,stand
1106.0,1420000000000.0,1.42e+18,0.013748169,-0.005966187,-0.006286621,a,nexus4,nexus4_1,stand
1107.0,1420000000000.0,1.42e+18,0.014816284,-0.007034302,-0.003082275,a,nexus4,nexus4_1,stand
1108.0,1420000000000.0,1.42e+18,0.014816284,-0.004898071,-0.004150391,a,nexus4,nexus4_1,stand
1109.0,1420000000000.0,1.42e+18,0.014816284,-0.004898071,-0.00201416,a,nexus4,nexus4_1,stand
1110.0,1420000000000.0,1.42e+18,0.014816284,-0.004898071,-0.00201416,a,nexus4,nexus4_1,stand
1111.0,1420000000000.0,1.42e+18,0.014816284,-0.005966187,-0.003082275,a,nexus4,nexus4_1,stand
1112.0,1420000000000.0,1.42e+18,0.012680054,-0.005966187,-0.007354736,a,nexus4,nexus4_1,stand
1113.0,1420000000000.0,1.42e+18,0.011611939,-0.003829956,-0.007354736,a,nexus4,nexus4_1,stand
1114.0,1420000000000.0,1.42e+18,0.011611939,0.000442505,-0.007354736,a,nexus4,nexus4_1,stand
1115.0,1420000000000.0,1.42e+18,0.010543823,0.002578735,-0.007354736,a,nexus4,nexus4_1,stand
1116.0,1420000000000.0,1.42e+18,0.010543823,0.002578735,-0.007354736,a,nexus4,nexus4_1,stand
1117.0,1420000000000.0,1.42e+18,0.010543823,0.007919312,-0.007354736,a,nexus4,nexus4_1,stand
1118.0,1420000000000.0,1.42e+18,0.010543823,0.007919312,-0.007354736,a,nexus4,nexus4_1,stand
1119.0,1420000000000.0,1.42e+18,0.007339478,0.015396118,-0.008422852,a,nexus4,nexus4_1,stand
1120.0,1420000000000.0,1.42e+18,0.006271362,0.016464233,-0.007354736,a,nexus4,nexus4_1,stand
1121.0,1420000000000.0,1.42e+18,0.006271362,0.01966858,-0.008422852,a,nexus4,nexus4_1,stand
1122.0,1420000000000.0,1.42e+18,0.006271362,0.01966858,-0.008422852,a,nexus4,nexus4_1,stand
1123.0,1420000000000.0,1.42e+18,0.005203247,0.01966858,-0.006286621,a,nexus4,nexus4_1,stand
1124.0,1420000000000.0,1.42e+18,0.005203247,0.017532349,-0.005218506,a,nexus4,nexus4_1,stand
1125.0,1420000000000.0,1.42e+18,0.005203247,0.017532349,-0.005218506,a,nexus4,nexus4_1,stand
1126.0,1420000000000.0,1.42e+18,0.003067017,0.016464233,-0.004150391,a,nexus4,nexus4_1,stand
1127.0,1420000000000.0,1.42e+18,-0.000137329,0.013259888,-0.003082275,a,nexus4,nexus4_1,stand
1128.0,1420000000000.0,1.42e+18,0.000930786,0.010055542,-0.00201416,a,nexus4,nexus4_1,stand
1129.0,1420000000000.0,1.42e+18,-0.000137329,0.008987427,-0.000946045,a,nexus4,nexus4_1,stand
1130.0,1420000000000.0,1.42e+18,-0.001205444,0.006851196,-0.00201416,a,nexus4,nexus4_1,stand
1131.0,1420000000000.0,1.42e+18,-0.00227356,0.003646851,0.001190186,a,nexus4,nexus4_1,stand
1132.0,1420000000000.0,1.42e+18,-0.001205444,0.000442505,0.00012207,a,nexus4,nexus4_1,stand
1133.0,1420000000000.0,1.42e+18,-0.00227356,-0.00062561,0.001190186,a,nexus4,nexus4_1,stand
1135.0,1420000000000.0,1.42e+18,-0.000137329,-0.003829956,0.003326416,a,nexus4,nexus4_1,stand
1134.0,1420000000000.0,1.42e+18,-0.001205444,-0.003829956,0.004394531,a,nexus4,nexus4_1,stand
1136.0,1420000000000.0,1.42e+18,-0.001205444,-0.005966187,0.001190186,a,nexus4,nexus4_1,stand
1137.0,1420000000000.0,1.42e+18,-0.00227356,-0.008102417,0.002258301,a,nexus4,nexus4_1,stand
1138.0,1420000000000.0,1.42e+18,-0.003341675,-0.008102417,0.004394531,a,nexus4,nexus4_1,stand
1139.0,1420000000000.0,1.42e+18,-0.00440979,-0.008102417,0.003326416,a,nexus4,nexus4_1,stand
1140.0,1420000000000.0,1.42e+18,-0.00227356,-0.007034302,0.003326416,a,nexus4,nexus4_1,stand
1141.0,1420000000000.0,1.42e+18,-0.00227356,-0.005966187,0.004394531,a,nexus4,nexus4_1,stand
1142.0,1420000000000.0,1.42e+18,-0.00227356,-0.003829956,0.003326416,a,nexus4,nexus4_1,stand
1143.0,1420000000000.0,1.42e+18,-0.000137329,0.000442505,0.005462647,a,nexus4,nexus4_1,stand
1144.0,1420000000000.0,1.42e+18,0.000930786,0.00151062,0.007598877,a,nexus4,nexus4_1,stand
1145.0,1420000000000.0,1.42e+18,-0.000137329,0.004714966,0.006530762,a,nexus4,nexus4_1,stand
1146.0,1420000000000.0,1.42e+18,0.000930786,0.006851196,0.009735107,a,nexus4,nexus4_1,stand
1147.0,1420000000000.0,1.42e+18,-0.001205444,0.007919312,0.008666992,a,nexus4,nexus4_1,stand
1148.0,1420000000000.0,1.42e+18,-0.000137329,0.008987427,0.010803223,a,nexus4,nexus4_1,stand
1149.0,1420000000000.0,1.42e+18,-0.00227356,0.011123657,0.011871338,a,nexus4,nexus4_1,stand
1150.0,1420000000000.0,1.42e+18,-0.00440979,0.011123657,0.009735107,a,nexus4,nexus4_1,stand
1151.0,1420000000000.0,1.42e+18,-0.003341675,0.012191772,0.008666992,a,nexus4,nexus4_1,stand
1152.0,1420000000000.0,1.42e+18,-0.005477905,0.011123657,0.008666992,a,nexus4,nexus4_1,stand
1154.0,1420000000000.0,1.42e+18,-0.005477905,0.006851196,0.010803223,a,nexus4,nexus4_1,stand
1153.0,1420000000000.0,1.42e+18,-0.00440979,0.011123657,0.011871338,a,nexus4,nexus4_1,stand
1155.0,1420000000000.0,1.42e+18,-0.005477905,0.005783081,0.010803223,a,nexus4,nexus4_1,stand
1156.0,1420000000000.0,1.42e+18,-0.006546021,0.005783081,0.012939453,a,nexus4,nexus4_1,stand
1157.0,1420000000000.0,1.42e+18,-0.009750366,0.002578735,0.016143799,a,nexus4,nexus4_1,stand
1158.0,1420000000000.0,1.42e+18,-0.007614136,0.00151062,0.019348145,a,nexus4,nexus4_1,stand
1159.0,1420000000000.0,1.42e+18,-0.008682251,-0.002761841,0.016143799,a,nexus4,nexus4_1,stand
1160.0,1420000000000.0,1.42e+18,-0.008682251,-0.004898071,0.019348145,a,nexus4,nexus4_1,stand
1161.0,1420000000000.0,1.42e+18,-0.008682251,-0.007034302,0.01828003,a,nexus4,nexus4_1,stand
1162.0,1420000000000.0,1.42e+18,-0.008682251,-0.008102417,0.019348145,a,nexus4,nexus4_1,stand
1163.0,1420000000000.0,1.42e+18,-0.008682251,-0.009170532,0.017211914,a,nexus4,nexus4_1,stand
1164.0,1420000000000.0,1.42e+18,-0.007614136,-0.008102417,0.016143799,a,nexus4,nexus4_1,stand
1165.0,1420000000000.0,1.42e+18,-0.007614136,-0.008102417,0.012939453,a,nexus4,nexus4_1,stand
1166.0,1420000000000.0,1.42e+18,-0.006546021,-0.009170532,0.014007568,a,nexus4,nexus4_1,stand
1167.0,1420000000000.0,1.42e+18,-0.005477905,-0.007034302,0.012939453,a,nexus4,nexus4_1,stand
1168.0,1420000000000.0,1.42e+18,-0.006546021,-0.005966187,0.011871338,a,nexus4,nexus4_1,stand
1169.0,1420000000000.0,1.42e+18,-0.005477905,-0.00062561,0.008666992,a,nexus4,nexus4_1,stand
1170.0,1420000000000.0,1.42e+18,-0.003341675,-0.001693726,0.011871338,a,nexus4,nexus4_1,stand
1171.0,1420000000000.0,1.42e+18,-0.00440979,0.000442505,0.005462647,a,nexus4,nexus4_1,stand
1172.0,1420000000000.0,1.42e+18,-0.00440979,0.002578735,0.005462647,a,nexus4,nexus4_1,stand
1173.0,1420000000000.0,1.42e+18,-0.00227356,0.005783081,0.002258301,a,nexus4,nexus4_1,stand
1174.0,1420000000000.0,1.42e+18,-0.001205444,0.007919312,0.00012207,a,nexus4,nexus4_1,stand
1175.0,1420000000000.0,1.42e+18,-0.000137329,0.010055542,-0.00201416,a,nexus4,nexus4_1,stand
1176.0,1420000000000.0,1.42e+18,0.001998901,0.012191772,-0.00201416,a,nexus4,nexus4_1,stand
1177.0,1420000000000.0,1.42e+18,0.001998901,0.013259888,-0.00201416,a,nexus4,nexus4_1,stand
1178.0,1420000000000.0,1.42e+18,0.003067017,0.015396118,-0.003082275,a,nexus4,nexus4_1,stand
1179.0,1420000000000.0,1.42e+18,0.004135132,0.015396118,-0.003082275,a,nexus4,nexus4_1,stand
1180.0,1420000000000.0,1.42e+18,0.004135132,0.015396118,-0.005218506,a,nexus4,nexus4_1,stand
1181.0,1420000000000.0,1.42e+18,0.005203247,0.015396118,-0.004150391,a,nexus4,nexus4_1,stand
1182.0,1420000000000.0,1.42e+18,0.005203247,0.012191772,-0.004150391,a,nexus4,nexus4_1,stand
1183.0,1420000000000.0,1.42e+18,0.006271362,0.012191772,-0.003082275,a,nexus4,nexus4_1,stand
1184.0,1420000000000.0,1.42e+18,0.007339478,0.011123657,-0.003082275,a,nexus4,nexus4_1,stand
1185.0,1420000000000.0,1.42e+18,0.007339478,0.011123657,-0.004150391,a,nexus4,nexus4_1,stand
1186.0,1420000000000.0,1.42e+18,0.008407593,0.006851196,-0.003082275,a,nexus4,nexus4_1,stand
1187.0,1420000000000.0,1.42e+18,0.007339478,0.007919312,-0.000946045,a,nexus4,nexus4_1,stand
1188.0,1420000000000.0,1.42e+18,0.005203247,0.006851196,-0.003082275,a,nexus4,nexus4_1,stand
1189.0,1420000000000.0,1.42e+18,0.006271362,0.005783081,-0.00201416,a,nexus4,nexus4_1,stand
1190.0,1420000000000.0,1.42e+18,0.007339478,0.005783081,-0.003082275,a,nexus4,nexus4_1,stand
1191.0,1420000000000.0,1.42e+18,0.006271362,0.004714966,-0.000946045,a,nexus4,nexus4_1,stand
1192.0,1420000000000.0,1.42e+18,0.005203247,0.003646851,-0.000946045,a,nexus4,nexus4_1,stand
1193.0,1420000000000.0,1.42e+18,0.005203247,0.003646851,-0.000946045,a,nexus4,nexus4_1,stand
1195.0,1420000000000.0,1.42e+18,0.004135132,0.004714966,-0.004150391,a,nexus4,nexus4_1,stand
1194.0,1420000000000.0,1.42e+18,0.003067017,0.003646851,-0.003082275,a,nexus4,nexus4_1,stand
1196.0,1420000000000.0,1.42e+18,0.004135132,0.004714966,-0.004150391,a,nexus4,nexus4_1,stand
1197.0,1420000000000.0,1.42e+18,0.004135132,0.006851196,-0.00201416,a,nexus4,nexus4_1,stand
1198.0,1420000000000.0,1.42e+18,0.004135132,0.003646851,-0.004150391,a,nexus4,nexus4_1,stand
1199.0,1420000000000.0,1.42e+18,0.005203247,0.005783081,-0.003082275,a,nexus4,nexus4_1,stand
1200.0,1420000000000.0,1.42e+18,0.005203247,0.008987427,-0.00201416,a,nexus4,nexus4_1,stand
1201.0,1420000000000.0,1.42e+18,0.007339478,0.010055542,0.00012207,a,nexus4,nexus4_1,stand
1202.0,1420000000000.0,1.42e+18,0.006271362,0.012191772,0.00012207,a,nexus4,nexus4_1,stand
1204.0,1420000000000.0,1.42e+18,0.007339478,0.015396118,-0.000946045,a,nexus4,nexus4_1,stand
1203.0,1420000000000.0,1.42e+18,0.006271362,0.013259888,0.00012207,a,nexus4,nexus4_1,stand
1205.0,1420000000000.0,1.42e+18,0.004135132,0.015396118,0.001190186,a,nexus4,nexus4_1,stand
1206.0,1420000000000.0,1.42e+18,0.004135132,0.016464233,-0.003082275,a,nexus4,nexus4_1,stand
1207.0,1420000000000.0,1.42e+18,0.001998901,0.016464233,-0.000946045,a,nexus4,nexus4_1,stand
1208.0,1420000000000.0,1.42e+18,0.003067017,0.017532349,-0.003082275,a,nexus4,nexus4_1,stand
1209.0,1420000000000.0,1.42e+18,0.003067017,0.016464233,-0.00201416,a,nexus4,nexus4_1,stand
1210.0,1420000000000.0,1.42e+18,0.001998901,0.014328003,-0.00201416,a,nexus4,nexus4_1,stand
1211.0,1420000000000.0,1.42e+18,0.001998901,0.015396118,-0.004150391,a,nexus4,nexus4_1,stand
1212.0,1420000000000.0,1.42e+18,0.001998901,0.013259888,-0.000946045,a,nexus4,nexus4_1,stand
1213.0,1420000000000.0,1.42e+18,0.001998901,0.012191772,-0.00201416,a,nexus4,nexus4_1,stand
1214.0,1420000000000.0,1.42e+18,0.003067017,0.011123657,-0.000946045,a,nexus4,nexus4_1,stand
1215.0,1420000000000.0,1.42e+18,0.003067017,0.011123657,-0.000946045,a,nexus4,nexus4_1,stand
1216.0,1420000000000.0,1.42e+18,0.003067017,0.007919312,-0.000946045,a,nexus4,nexus4_1,stand
1217.0,1420000000000.0,1.42e+18,0.003067017,0.006851196,-0.000946045,a,nexus4,nexus4_1,stand
1218.0,1420000000000.0,1.42e+18,0.003067017,0.004714966,-0.004150391,a,nexus4,nexus4_1,stand
1219.0,1420000000000.0,1.42e+18,0.003067017,0.002578735,-0.004150391,a,nexus4,nexus4_1,stand
1220.0,1420000000000.0,1.42e+18,0.004135132,0.002578735,-0.005218506,a,nexus4,nexus4_1,stand
1221.0,1420000000000.0,1.42e+18,0.005203247,0.002578735,-0.009490967,a,nexus4,nexus4_1,stand
1222.0,1420000000000.0,1.42e+18,0.007339478,0.00151062,-0.008422852,a,nexus4,nexus4_1,stand
1223.0,1420000000000.0,1.42e+18,0.008407593,-0.002761841,-0.011627197,a,nexus4,nexus4_1,stand
1224.0,1420000000000.0,1.42e+18,0.009475708,-0.004898071,-0.011627197,a,nexus4,nexus4_1,stand
1225.0,1420000000000.0,1.42e+18,0.011611939,-0.004898071,-0.011627197,a,nexus4,nexus4_1,stand
1226.0,1420000000000.0,1.42e+18,0.013748169,-0.005966187,-0.013763428,a,nexus4,nexus4_1,stand
1227.0,1420000000000.0,1.42e+18,0.013748169,-0.005966187,-0.015899658,a,nexus4,nexus4_1,stand
1228.0,1420000000000.0,1.42e+18,0.014816284,-0.005966187,-0.018035889,a,nexus4,nexus4_1,stand
1229.0,1420000000000.0,1.42e+18,0.0158844,-0.004898071,-0.02017212,a,nexus4,nexus4_1,stand
1230.0,1420000000000.0,1.42e+18,0.0158844,-0.004898071,-0.02017212,a,nexus4,nexus4_1,stand
1231.0,1420000000000.0,1.42e+18,0.016952515,-0.001693726,-0.021240234,a,nexus4,nexus4_1,stand
1232.0,1420000000000.0,1.42e+18,0.016952515,-0.001693726,-0.02017212,a,nexus4,nexus4_1,stand
1233.0,1420000000000.0,1.42e+18,0.01802063,-0.002761841,-0.02230835,a,nexus4,nexus4_1,stand
1234.0,1420000000000.0,1.42e+18,0.01802063,-0.00062561,-0.019104004,a,nexus4,nexus4_1,stand
1235.0,1420000000000.0,1.42e+18,0.019088745,0.000442505,-0.021240234,a,nexus4,nexus4_1,stand
1236.0,1420000000000.0,1.42e+18,0.01802063,0.00151062,-0.019104004,a,nexus4,nexus4_1,stand
1237.0,1420000000000.0,1.42e+18,0.01802063,0.002578735,-0.016967773,a,nexus4,nexus4_1,stand
1238.0,1420000000000.0,1.42e+18,0.016952515,-0.00062561,-0.018035889,a,nexus4,nexus4_1,stand
1239.0,1420000000000.0,1.42e+18,0.0158844,0.000442505,-0.016967773,a,nexus4,nexus4_1,stand
1240.0,1420000000000.0,1.42e+18,0.0158844,0.00151062,-0.015899658,a,nexus4,nexus4_1,stand
1241.0,1420000000000.0,1.42e+18,0.014816284,0.003646851,-0.013763428,a,nexus4,nexus4_1,stand
1242.0,1420000000000.0,1.42e+18,0.013748169,0.004714966,-0.012695313,a,nexus4,nexus4_1,stand
1243.0,1420000000000.0,1.42e+18,0.012680054,0.004714966,-0.014831543,a,nexus4,nexus4_1,stand
1244.0,1420000000000.0,1.42e+18,0.011611939,0.006851196,-0.011627197,a,nexus4,nexus4_1,stand
1245.0,1420000000000.0,1.42e+18,0.010543823,0.005783081,-0.010559082,a,nexus4,nexus4_1,stand
1246.0,1420000000000.0,1.42e+18,0.008407593,0.005783081,-0.010559082,a,nexus4,nexus4_1,stand
1247.0,1420000000000.0,1.42e+18,0.008407593,0.005783081,-0.010559082,a,nexus4,nexus4_1,stand
1248.0,1420000000000.0,1.42e+18,0.009475708,0.006851196,-0.009490967,a,nexus4,nexus4_1,stand
1249.0,1420000000000.0,1.42e+18,0.006271362,0.006851196,-0.013763428,a,nexus4,nexus4_1,stand
1250.0,1420000000000.0,1.42e+18,0.007339478,0.005783081,-0.010559082,a,nexus4,nexus4_1,stand
1251.0,1420000000000.0,1.42e+18,0.007339478,0.007919312,-0.009490967,a,nexus4,nexus4_1,stand
1253.0,1420000000000.0,1.42e+18,0.006271362,0.008987427,-0.006286621,a,nexus4,nexus4_1,stand
1252.0,1420000000000.0,1.42e+18,0.007339478,0.008987427,-0.009490967,a,nexus4,nexus4_1,stand
1254.0,1420000000000.0,1.42e+18,0.006271362,0.008987427,-0.005218506,a,nexus4,nexus4_1,stand
1255.0,1420000000000.0,1.42e+18,0.007339478,0.007919312,-0.004150391,a,nexus4,nexus4_1,stand
1256.0,1420000000000.0,1.42e+18,0.008407593,0.006851196,-0.003082275,a,nexus4,nexus4_1,stand
1257.0,1420000000000.0,1.42e+18,0.009475708,0.006851196,-0.00201416,a,nexus4,nexus4_1,stand
1258.0,1420000000000.0,1.42e+18,0.009475708,0.005783081,-0.004150391,a,nexus4,nexus4_1,stand
1259.0,1420000000000.0,1.42e+18,0.009475708,0.002578735,-0.005218506,a,nexus4,nexus4_1,stand
1260.0,1420000000000.0,1.42e+18,0.009475708,0.000442505,-0.005218506,a,nexus4,nexus4_1,stand
1261.0,1420000000000.0,1.42e+18,0.008407593,0.00151062,-0.007354736,a,nexus4,nexus4_1,stand
1262.0,1420000000000.0,1.42e+18,0.007339478,-0.00062561,-0.007354736,a,nexus4,nexus4_1,stand
1263.0,1420000000000.0,1.42e+18,0.007339478,0.000442505,-0.010559082,a,nexus4,nexus4_1,stand
1264.0,1420000000000.0,1.42e+18,0.007339478,-0.00062561,-0.007354736,a,nexus4,nexus4_1,stand
1265.0,1420000000000.0,1.42e+18,0.007339478,0.000442505,-0.008422852,a,nexus4,nexus4_1,stand
1266.0,1420000000000.0,1.42e+18,0.008407593,0.000442505,-0.007354736,a,nexus4,nexus4_1,stand
1267.0,1420000000000.0,1.42e+18,0.009475708,0.003646851,-0.004150391,a,nexus4,nexus4_1,stand
1268.0,1420000000000.0,1.42e+18,0.009475708,0.004714966,-0.006286621,a,nexus4,nexus4_1,stand
1269.0,1420000000000.0,1.42e+18,0.008407593,0.003646851,-0.006286621,a,nexus4,nexus4_1,stand
1270.0,1420000000000.0,1.42e+18,0.009475708,0.003646851,-0.006286621,a,nexus4,nexus4_1,stand
1271.0,1420000000000.0,1.42e+18,0.009475708,0.003646851,-0.006286621,a,nexus4,nexus4_1,stand
1272.0,1420000000000.0,1.42e+18,0.007339478,0.004714966,-0.008422852,a,nexus4,nexus4_1,stand
1273.0,1420000000000.0,1.42e+18,0.006271362,0.005783081,-0.006286621,a,nexus4,nexus4_1,stand
1274.0,1420000000000.0,1.42e+18,0.005203247,0.008987427,-0.008422852,a,nexus4,nexus4_1,stand
1275.0,1420000000000.0,1.42e+18,0.005203247,0.007919312,-0.006286621,a,nexus4,nexus4_1,stand
1276.0,1420000000000.0,1.42e+18,0.006271362,0.010055542,-0.004150391,a,nexus4,nexus4_1,stand
1277.0,1420000000000.0,1.42e+18,0.006271362,0.010055542,-0.004150391,a,nexus4,nexus4_1,stand
1278.0,1420000000000.0,1.42e+18,0.005203247,0.010055542,-0.003082275,a,nexus4,nexus4_1,stand
1279.0,1420000000000.0,1.42e+18,0.005203247,0.010055542,-0.003082275,a,nexus4,nexus4_1,stand
1280.0,1420000000000.0,1.42e+18,0.006271362,0.007919312,-0.003082275,a,nexus4,nexus4_1,stand
1282.0,1420000000000.0,1.42e+18,0.005203247,0.008987427,-0.00201416,a,nexus4,nexus4_1,stand
1281.0,1420000000000.0,1.42e+18,0.006271362,0.007919312,-0.003082275,a,nexus4,nexus4_1,stand
1283.0,1420000000000.0,1.42e+18,0.004135132,0.007919312,-0.004150391,a,nexus4,nexus4_1,stand
1284.0,1420000000000.0,1.42e+18,0.001998901,0.008987427,-0.005218506,a,nexus4,nexus4_1,stand
1285.0,1420000000000.0,1.42e+18,0.001998901,0.008987427,-0.005218506,a,nexus4,nexus4_1,stand
1286.0,1420000000000.0,1.42e+18,0.000930786,0.008987427,-0.005218506,a,nexus4,nexus4_1,stand
1287.0,1420000000000.0,1.42e+18,0.001998901,0.011123657,-0.006286621,a,nexus4,nexus4_1,stand
1288.0,1420000000000.0,1.42e+18,0.001998901,0.016464233,-0.003082275,a,nexus4,nexus4_1,stand
1289.0,1420000000000.0,1.42e+18,0.001998901,0.016464233,-0.003082275,a,nexus4,nexus4_1,stand
