sample_id,Arrival_Time,Creation_Time,x,y,z,User,Model,Device,gt
865.0,1420000000000.0,1.42e+18,-5.7808533,0.45835876,8.380524,a,nexus4,nexus4_1,stand
866.0,1420000000000.0,1.42e+18,-5.7451477,0.47383118,8.300781,a,nexus4,nexus4_1,stand
867.0,1420000000000.0,1.42e+18,-5.765381,0.40837097,8.35553,a,nexus4,nexus4_1,stand
868.0,1420000000000.0,1.42e+18,-5.7499084,0.47026062,8.391235,a,nexus4,nexus4_1,stand
869.0,1420000000000.0,1.42e+18,-5.720154,0.43455505,8.306732,a,nexus4,nexus4_1,stand
870.0,1420000000000.0,1.42e+18,-5.741577,0.40480042,8.337677,a,nexus4,nexus4_1,stand
871.0,1420000000000.0,1.42e+18,-5.747528,0.4643097,8.3281555,a,nexus4,nexus4_1,stand
872.0,1420000000000.0,1.42e+18,-5.7189636,0.40480042,8.373383,a,nexus4,nexus4_1,stand
873.0,1420000000000.0,1.42e+18,-5.689209,0.42860413,8.3281555,a,nexus4,nexus4_1,stand
874.0,1420000000000.0,1.42e+18,-5.6939697,0.35957336,8.196045,a,nexus4,nexus4_1,stand
875.0,1420000000000.0,1.42e+18,-5.7106323,0.43455505,8.238892,a,nexus4,nexus4_1,stand
876.0,1420000000000.0,1.42e+18,-5.7320557,0.42027283,8.224609,a,nexus4,nexus4_1,stand
877.0,1420000000000.0,1.42e+18,-5.652313,0.40242004,8.247223,a,nexus4,nexus4_1,stand
878.0,1420000000000.0,1.42e+18,-5.690399,0.3976593,8.243652,a,nexus4,nexus4_1,stand
879.0,1420000000000.0,1.42e+18,-5.727295,0.37504578,8.143677,a,nexus4,nexus4_1,stand
880.0,1420000000000.0,1.42e+18,-5.6856384,0.4143219,8.2638855,a,nexus4,nexus4_1,stand
881.0,1420000000000.0,1.42e+18,-5.734436,0.42741394,8.16748,a,nexus4,nexus4_1,stand
882.0,1420000000000.0,1.42e+18,-5.6939697,0.36790466,8.201996,a,nexus4,nexus4_1,stand
883.0,1420000000000.0,1.42e+18,-5.7510986,0.3560028,8.200806,a,nexus4,nexus4_1,stand
884.0,1420000000000.0,1.42e+18,-5.7510986,0.3560028,8.200806,a,nexus4,nexus4_1,stand
885.0,1420000000000.0,1.42e+18,-5.6975403,0.389328,8.156769,a,nexus4,nexus4_1,stand
886.0,1420000000000.0,1.42e+18,-5.739197,0.3988495,8.2317505,a,nexus4,nexus4_1,stand
887.0,1420000000000.0,1.42e+18,-5.727295,0.39170837,8.2127075,a,nexus4,nexus4_1,stand
888.0,1420000000000.0,1.42e+18,-5.7749023,0.41075134,8.274597,a,nexus4,nexus4_1,stand
889.0,1420000000000.0,1.42e+18,-5.8129883,0.4297943,8.253174,a,nexus4,nexus4_1,stand
890.0,1420000000000.0,1.42e+18,-5.734436,0.4464569,8.186523,a,nexus4,nexus4_1,stand
891.0,1420000000000.0,1.42e+18,-5.7380066,0.43336487,8.365051,a,nexus4,nexus4_1,stand
892.0,1420000000000.0,1.42e+18,-5.741577,0.42860413,8.2960205,a,nexus4,nexus4_1,stand
893.0,1420000000000.0,1.42e+18,-5.784424,0.46192932,8.2960205,a,nexus4,nexus4_1,stand
894.0,1420000000000.0,1.42e+18,-5.740387,0.4143219,8.326965,a,nexus4,nexus4_1,stand
895.0,1420000000000.0,1.42e+18,-5.7618103,0.45240784,8.205566,a,nexus4,nexus4_1,stand
896.0,1420000000000.0,1.42e+18,-5.7570496,0.50834656,8.299591,a,nexus4,nexus4_1,stand
897.0,1420000000000.0,1.42e+18,-5.728485,0.4547882,8.235321,a,nexus4,nexus4_1,stand
898.0,1420000000000.0,1.42e+18,-5.754669,0.52381897,8.35434,a,nexus4,nexus4_1,stand
899.0,1420000000000.0,1.42e+18,-5.7939453,0.5190582,8.29126,a,nexus4,nexus4_1,stand
900.0,1420000000000.0,1.42e+18,-5.803467,0.46549988,8.332916,a,nexus4,nexus4_1,stand
901.0,1420000000000.0,1.42e+18,-5.778473,0.46669006,8.342438,a,nexus4,nexus4_1,stand
902.0,1420000000000.0,1.42e+18,-5.735626,0.4809723,8.372192,a,nexus4,nexus4_1,stand
903.0,1420000000000.0,1.42e+18,-5.7380066,0.45954895,8.349579,a,nexus4,nexus4_1,stand
904.0,1420000000000.0,1.42e+18,-5.747528,0.47502136,8.316254,a,nexus4,nexus4_1,stand
905.0,1420000000000.0,1.42e+18,-5.741577,0.45121765,8.388855,a,nexus4,nexus4_1,stand
906.0,1420000000000.0,1.42e+18,-5.75943,0.48216248,8.321014,a,nexus4,nexus4_1,stand
907.0,1420000000000.0,1.42e+18,-5.791565,0.44407654,8.304352,a,nexus4,nexus4_1,stand
908.0,1420000000000.0,1.42e+18,-5.8094177,0.4381256,8.29483,a,nexus4,nexus4_1,stand
909.0,1420000000000.0,1.42e+18,-5.811798,0.40956116,8.257935,a,nexus4,nexus4_1,stand
910.0,1420000000000.0,1.42e+18,-5.8070374,0.46192932,8.307922,a,nexus4,nexus4_1,stand
911.0,1420000000000.0,1.42e+18,-5.773712,0.42741394,8.285309,a,nexus4,nexus4_1,stand
912.0,1420000000000.0,1.42e+18,-5.7760925,0.4381256,8.280548,a,nexus4,nexus4_1,stand
913.0,1420000000000.0,1.42e+18,-5.7998962,0.42503357,8.3471985,a,nexus4,nexus4_1,stand
914.0,1420000000000.0,1.42e+18,-5.778473,0.44050598,8.240082,a,nexus4,nexus4_1,stand
915.0,1420000000000.0,1.42e+18,-5.7261047,0.4714508,8.369812,a,nexus4,nexus4_1,stand
916.0,1420000000000.0,1.42e+18,-5.715393,0.48573303,8.281738,a,nexus4,nexus4_1,stand
917.0,1420000000000.0,1.42e+18,-5.733246,0.5071564,8.381714,a,nexus4,nexus4_1,stand
918.0,1420000000000.0,1.42e+18,-5.645172,0.49168396,8.280548,a,nexus4,nexus4_1,stand
919.0,1420000000000.0,1.42e+18,-5.709442,0.5154877,8.315063,a,nexus4,nexus4_1,stand
920.0,1420000000000.0,1.42e+18,-5.7296753,0.5273895,8.309113,a,nexus4,nexus4_1,stand
921.0,1420000000000.0,1.42e+18,-5.7427673,0.54881287,8.346008,a,nexus4,nexus4_1,stand
922.0,1420000000000.0,1.42e+18,-5.722534,0.5226288,8.256744,a,nexus4,nexus4_1,stand
923.0,1420000000000.0,1.42e+18,-5.7380066,0.50120544,8.2258,a,nexus4,nexus4_1,stand
924.0,1420000000000.0,1.42e+18,-5.7177734,0.504776,8.361481,a,nexus4,nexus4_1,stand
925.0,1420000000000.0,1.42e+18,-5.639221,0.5059662,8.284119,a,nexus4,nexus4_1,stand
926.0,1420000000000.0,1.42e+18,-5.7249146,0.50953674,8.271027,a,nexus4,nexus4_1,stand
927.0,1420000000000.0,1.42e+18,-5.733246,0.49406433,8.362671,a,nexus4,nexus4_1,stand
928.0,1420000000000.0,1.42e+18,-5.7165833,0.52619934,8.307922,a,nexus4,nexus4_1,stand
929.0,1420000000000.0,1.42e+18,-5.7189636,0.5059662,8.282928,a,nexus4,nexus4_1,stand
930.0,1420000000000.0,1.42e+18,-5.728485,0.44050598,8.400757,a,nexus4,nexus4_1,stand
931.0,1420000000000.0,1.42e+18,-5.709442,0.47859192,8.3281555,a,nexus4,nexus4_1,stand
932.0,1420000000000.0,1.42e+18,-5.639221,0.5035858,8.306732,a,nexus4,nexus4_1,stand
933.0,1420000000000.0,1.42e+18,-5.7189636,0.43336487,8.324585,a,nexus4,nexus4_1,stand
934.0,1420000000000.0,1.42e+18,-5.722534,0.4297943,8.434082,a,nexus4,nexus4_1,stand
935.0,1420000000000.0,1.42e+18,-5.767761,0.43693542,8.382904,a,nexus4,nexus4_1,stand
936.0,1420000000000.0,1.42e+18,-5.6939697,0.4131317,8.380524,a,nexus4,nexus4_1,stand
938.0,1420000000000.0,1.42e+18,-5.7558594,0.43455505,8.367432,a,nexus4,nexus4_1,stand
937.0,1420000000000.0,1.42e+18,-5.7487183,0.4226532,8.394806,a,nexus4,nexus4_1,stand
939.0,1420000000000.0,1.42e+18,-5.6999207,0.45359802,8.5269165,a,nexus4,nexus4_1,stand
940.0,1420000000000.0,1.42e+18,-5.655884,0.41789246,8.441223,a,nexus4,nexus4_1,stand
941.0,1420000000000.0,1.42e+18,-5.668976,0.36314392,8.4198,a,nexus4,nexus4_1,stand
942.0,1420000000000.0,1.42e+18,-5.682068,0.40242004,8.437653,a,nexus4,nexus4_1,stand
943.0,1420000000000.0,1.42e+18,-5.639221,0.33815002,8.391235,a,nexus4,nexus4_1,stand
944.0,1420000000000.0,1.42e+18,-5.658264,0.34648132,8.406708,a,nexus4,nexus4_1,stand
946.0,1420000000000.0,1.42e+18,-5.652313,0.3726654,8.373383,a,nexus4,nexus4_1,stand
945.0,1420000000000.0,1.42e+18,-5.651123,0.4143219,8.41861,a,nexus4,nexus4_1,stand
948.0,1420000000000.0,1.42e+18,-5.6737366,0.39408875,8.378143,a,nexus4,nexus4_1,stand
947.0,1420000000000.0,1.42e+18,-5.6999207,0.44169617,8.395996,a,nexus4,nexus4_1,stand
949.0,1420000000000.0,1.42e+18,-5.6594543,0.4893036,8.332916,a,nexus4,nexus4_1,stand
950.0,1420000000000.0,1.42e+18,-5.721344,0.47026062,8.334106,a,nexus4,nexus4_1,stand
951.0,1420000000000.0,1.42e+18,-5.677307,0.5190582,8.274597,a,nexus4,nexus4_1,stand
952.0,1420000000000.0,1.42e+18,-5.714203,0.5154877,8.272217,a,nexus4,nexus4_1,stand
953.0,1420000000000.0,1.42e+18,-5.703491,0.5119171,8.249603,a,nexus4,nexus4_1,stand
954.0,1420000000000.0,1.42e+18,-5.733246,0.5309601,8.211517,a,nexus4,nexus4_1,stand
955.0,1420000000000.0,1.42e+18,-5.6927795,0.5630951,8.159149,a,nexus4,nexus4_1,stand
956.0,1420000000000.0,1.42e+18,-5.6844482,0.50834656,8.197235,a,nexus4,nexus4_1,stand
957.0,1420000000000.0,1.42e+18,-5.655884,0.5357208,8.135345,a,nexus4,nexus4_1,stand
958.0,1420000000000.0,1.42e+18,-5.689209,0.44169617,8.069885,a,nexus4,nexus4_1,stand
959.0,1420000000000.0,1.42e+18,-5.6868286,0.49406433,8.079407,a,nexus4,nexus4_1,stand
960.0,1420000000000.0,1.42e+18,-5.6868286,0.48216248,8.074646,a,nexus4,nexus4_1,stand
961.0,1420000000000.0,1.42e+18,-5.639221,0.4547882,8.16748,a,nexus4,nexus4_1,stand
962.0,1420000000000.0,1.42e+18,-5.6404114,0.4559784,8.179382,a,nexus4,nexus4_1,stand
963.0,1420000000000.0,1.42e+18,-5.6618347,0.3738556,8.169861,a,nexus4,nexus4_1,stand
964.0,1420000000000.0,1.42e+18,-5.6618347,0.3738556,8.169861,a,nexus4,nexus4_1,stand
965.0,1420000000000.0,1.42e+18,-5.6677856,0.40242004,8.172241,a,nexus4,nexus4_1,stand
966.0,1420000000000.0,1.42e+18,-5.7296753,0.3393402,8.200806,a,nexus4,nexus4_1,stand
967.0,1420000000000.0,1.42e+18,-5.791565,0.3738556,8.237701,a,nexus4,nexus4_1,stand
968.0,1420000000000.0,1.42e+18,-5.7808533,0.3726654,8.249603,a,nexus4,nexus4_1,stand
969.0,1420000000000.0,1.42e+18,-5.7439575,0.33457947,8.221039,a,nexus4,nexus4_1,stand
970.0,1420000000000.0,1.42e+18,-5.803467,0.3738556,8.304352,a,nexus4,nexus4_1,stand
971.0,1420000000000.0,1.42e+18,-5.75943,0.3821869,8.353149,a,nexus4,nexus4_1,stand
972.0,1420000000000.0,1.42e+18,-5.7582397,0.3905182,8.42218,a,nexus4,nexus4_1,stand
973.0,1420000000000.0,1.42e+18,-5.6427917,0.38813782,8.385284,a,nexus4,nexus4_1,stand
974.0,1420000000000.0,1.42e+18,-5.657074,0.40242004,8.436462,a,nexus4,nexus4_1,stand
975.0,1420000000000.0,1.42e+18,-5.6416016,0.4381256,8.436462,a,nexus4,nexus4_1,stand
976.0,1420000000000.0,1.42e+18,-5.580902,0.47383118,8.473358,a,nexus4,nexus4_1,stand
977.0,1420000000000.0,1.42e+18,-5.580902,0.4297943,8.431702,a,nexus4,nexus4_1,stand
978.0,1420000000000.0,1.42e+18,-5.5630493,0.50239563,8.397186,a,nexus4,nexus4_1,stand
979.0,1420000000000.0,1.42e+18,-5.553528,0.5071564,8.430511,a,nexus4,nexus4_1,stand
980.0,1420000000000.0,1.42e+18,-5.585663,0.5142975,8.342438,a,nexus4,nexus4_1,stand
981.0,1420000000000.0,1.42e+18,-5.599945,0.4309845,8.319824,a,nexus4,nexus4_1,stand
982.0,1420000000000.0,1.42e+18,-5.6416016,0.46788025,8.278168,a,nexus4,nexus4_1,stand
983.0,1420000000000.0,1.42e+18,-5.6784973,0.43693542,8.337677,a,nexus4,nexus4_1,stand
984.0,1420000000000.0,1.42e+18,-5.6737366,0.4393158,8.321014,a,nexus4,nexus4_1,stand
985.0,1420000000000.0,1.42e+18,-5.7618103,0.45002747,8.303162,a,nexus4,nexus4_1,stand
986.0,1420000000000.0,1.42e+18,-5.7879944,0.37504578,8.219849,a,nexus4,nexus4_1,stand
987.0,1420000000000.0,1.42e+18,-5.784424,0.40361023,8.306732,a,nexus4,nexus4_1,stand
988.0,1420000000000.0,1.42e+18,-5.709442,0.38337708,8.250793,a,nexus4,nexus4_1,stand
989.0,1420000000000.0,1.42e+18,-5.772522,0.4464569,8.218658,a,nexus4,nexus4_1,stand
990.0,1420000000000.0,1.42e+18,-5.6927795,0.43217468,8.206757,a,nexus4,nexus4_1,stand
991.0,1420000000000.0,1.42e+18,-5.6749268,0.40122986,8.334106,a,nexus4,nexus4_1,stand
992.0,1420000000000.0,1.42e+18,-5.6665955,0.38694763,8.209137,a,nexus4,nexus4_1,stand
993.0,1420000000000.0,1.42e+18,-5.591614,0.43217468,8.305542,a,nexus4,nexus4_1,stand
994.0,1420000000000.0,1.42e+18,-5.6273193,0.41789246,8.285309,a,nexus4,nexus4_1,stand
995.0,1420000000000.0,1.42e+18,-5.588043,0.45121765,8.304352,a,nexus4,nexus4_1,stand
996.0,1420000000000.0,1.42e+18,-5.6344604,0.44050598,8.281738,a,nexus4,nexus4_1,stand
997.0,1420000000000.0,1.42e+18,-5.6475525,0.4297943,8.306732,a,nexus4,nexus4_1,stand
998.0,1420000000000.0,1.42e+18,-5.613037,0.4464569,8.449554,a,nexus4,nexus4_1,stand
999.0,1420000000000.0,1.42e+18,-5.651123,0.48692322,8.349579,a,nexus4,nexus4_1,stand
1000.0,1420000000000.0,1.42e+18,-5.671356,0.38694763,8.3591,a,nexus4,nexus4_1,stand
1001.0,1420000000000.0,1.42e+18,-5.702301,0.4226532,8.35672,a,nexus4,nexus4_1,stand
1002.0,1420000000000.0,1.42e+18,-5.6808777,0.41670227,8.392426,a,nexus4,nexus4_1,stand
1003.0,1420000000000.0,1.42e+18,-5.6939697,0.4297943,8.391235,a,nexus4,nexus4_1,stand
1004.0,1420000000000.0,1.42e+18,-5.6475525,0.46073914,8.376953,a,nexus4,nexus4_1,stand
1005.0,1420000000000.0,1.42e+18,-5.6594543,0.4297943,8.375763,a,nexus4,nexus4_1,stand
1006.0,1420000000000.0,1.42e+18,-5.6404114,0.50239563,8.334106,a,nexus4,nexus4_1,stand
1007.0,1420000000000.0,1.42e+18,-5.658264,0.46073914,8.376953,a,nexus4,nexus4_1,stand
1008.0,1420000000000.0,1.42e+18,-5.638031,0.4559784,8.394806,a,nexus4,nexus4_1,stand
1009.0,1420000000000.0,1.42e+18,-5.6856384,0.4809723,8.350769,a,nexus4,nexus4_1,stand
1010.0,1420000000000.0,1.42e+18,-5.6427917,0.421463,8.367432,a,nexus4,nexus4_1,stand
1011.0,1420000000000.0,1.42e+18,-5.715393,0.4476471,8.311493,a,nexus4,nexus4_1,stand
1012.0,1420000000000.0,1.42e+18,-5.722534,0.4143219,8.372192,a,nexus4,nexus4_1,stand
1013.0,1420000000000.0,1.42e+18,-5.668976,0.44526672,8.300781,a,nexus4,nexus4_1,stand
1014.0,1420000000000.0,1.42e+18,-5.658264,0.4226532,8.243652,a,nexus4,nexus4_1,stand
1015.0,1420000000000.0,1.42e+18,-5.746338,0.45359802,8.267456,a,nexus4,nexus4_1,stand
1016.0,1420000000000.0,1.42e+18,-5.708252,0.43217468,8.3471985,a,nexus4,nexus4_1,stand
1017.0,1420000000000.0,1.42e+18,-5.676117,0.4226532,8.303162,a,nexus4,nexus4_1,stand
1018.0,1420000000000.0,1.42e+18,-5.6677856,0.43574524,8.300781,a,nexus4,nexus4_1,stand
1019.0,1420000000000.0,1.42e+18,-5.7130127,0.47621155,8.240082,a,nexus4,nexus4_1,stand
1020.0,1420000000000.0,1.42e+18,-5.7368164,0.43693542,8.322205,a,nexus4,nexus4_1,stand
1021.0,1420000000000.0,1.42e+18,-5.7368164,0.43693542,8.322205,a,nexus4,nexus4_1,stand
1022.0,1420000000000.0,1.42e+18,-5.69516,0.4309845,8.255554,a,nexus4,nexus4_1,stand
1023.0,1420000000000.0,1.42e+18,-5.6915894,0.45121765,8.329346,a,nexus4,nexus4_1,stand
1024.0,1420000000000.0,1.42e+18,-5.7249146,0.43455505,8.35434,a,nexus4,nexus4_1,stand
1025.0,1420000000000.0,1.42e+18,-5.7249146,0.43455505,8.35434,a,nexus4,nexus4_1,stand
1026.0,1420000000000.0,1.42e+18,-5.728485,0.4464569,8.3793335,a,nexus4,nexus4_1,stand
1027.0,1420000000000.0,1.42e+18,-5.683258,0.5071564,8.35791,a,nexus4,nexus4_1,stand
1028.0,1420000000000.0,1.42e+18,-5.6546936,0.44169617,8.386475,a,nexus4,nexus4_1,stand
1029.0,1420000000000.0,1.42e+18,-5.6546936,0.44169617,8.386475,a,nexus4,nexus4_1,stand
1030.0,1420000000000.0,1.42e+18,-5.6927795,0.39527893,8.434082,a,nexus4,nexus4_1,stand
1031.0,1420000000000.0,1.42e+18,-5.6356506,0.421463,8.404327,a,nexus4,nexus4_1,stand
1032.0,1420000000000.0,1.42e+18,-5.663025,0.47859192,8.406708,a,nexus4,nexus4_1,stand
1033.0,1420000000000.0,1.42e+18,-5.623749,0.46549988,8.409088,a,nexus4,nexus4_1,stand
1034.0,1420000000000.0,1.42e+18,-5.7058716,0.4297943,8.432892,a,nexus4,nexus4_1,stand
1035.0,1420000000000.0,1.42e+18,-5.7058716,0.4297943,8.432892,a,nexus4,nexus4_1,stand
1036.0,1420000000000.0,1.42e+18,-5.6987305,0.45121765,8.412659,a,nexus4,nexus4_1,stand
1037.0,1420000000000.0,1.42e+18,-5.6665955,0.46073914,8.387665,a,nexus4,nexus4_1,stand
1038.0,1420000000000.0,1.42e+18,-5.76062,0.4547882,8.369812,a,nexus4,nexus4_1,stand
1039.0,1420000000000.0,1.42e+18,-5.76062,0.4547882,8.369812,a,nexus4,nexus4_1,stand
1040.0,1420000000000.0,1.42e+18,-5.7237244,0.5059662,8.374573,a,nexus4,nexus4_1,stand
1041.0,1420000000000.0,1.42e+18,-5.7237244,0.5059662,8.374573,a,nexus4,nexus4_1,stand
1042.0,1420000000000.0,1.42e+18,-5.683258,0.4476471,8.268646,a,nexus4,nexus4_1,stand
1043.0,1420000000000.0,1.42e+18,-5.683258,0.4476471,8.268646,a,nexus4,nexus4_1,stand
1044.0,1420000000000.0,1.42e+18,-5.676117,0.47383118,8.325775,a,nexus4,nexus4_1,stand
1045.0,1420000000000.0,1.42e+18,-5.720154,0.5214386,8.29483,a,nexus4,nexus4_1,stand
1046.0,1420000000000.0,1.42e+18,-5.636841,0.5071564,8.307922,a,nexus4,nexus4_1,stand
1047.0,1420000000000.0,1.42e+18,-5.727295,0.47383118,8.353149,a,nexus4,nexus4_1,stand
1048.0,1420000000000.0,1.42e+18,-5.721344,0.5071564,8.384094,a,nexus4,nexus4_1,stand
1049.0,1420000000000.0,1.42e+18,-5.7320557,0.5059662,8.394806,a,nexus4,nexus4_1,stand
1050.0,1420000000000.0,1.42e+18,-5.677307,0.50953674,8.259125,a,nexus4,nexus4_1,stand
1051.0,1420000000000.0,1.42e+18,-5.746338,0.52619934,8.329346,a,nexus4,nexus4_1,stand
1052.0,1420000000000.0,1.42e+18,-5.746338,0.50834656,8.261505,a,nexus4,nexus4_1,stand
1053.0,1420000000000.0,1.42e+18,-5.7046814,0.46669006,8.329346,a,nexus4,nexus4_1,stand
1054.0,1420000000000.0,1.42e+18,-5.7630005,0.4976349,8.304352,a,nexus4,nexus4_1,stand
1055.0,1420000000000.0,1.42e+18,-5.7118225,0.5273895,8.404327,a,nexus4,nexus4_1,stand
1056.0,1420000000000.0,1.42e+18,-5.720154,0.4881134,8.351959,a,nexus4,nexus4_1,stand
1057.0,1420000000000.0,1.42e+18,-5.701111,0.49168396,8.374573,a,nexus4,nexus4_1,stand
1058.0,1420000000000.0,1.42e+18,-5.7320557,0.4964447,8.298401,a,nexus4,nexus4_1,stand
1059.0,1420000000000.0,1.42e+18,-5.7499084,0.5035858,8.329346,a,nexus4,nexus4_1,stand
1060.0,1420000000000.0,1.42e+18,-5.701111,0.48573303,8.311493,a,nexus4,nexus4_1,stand
1061.0,1420000000000.0,1.42e+18,-5.7058716,0.47740173,8.311493,a,nexus4,nexus4_1,stand
1062.0,1420000000000.0,1.42e+18,-5.7570496,0.45835876,8.326965,a,nexus4,nexus4_1,stand
1063.0,1420000000000.0,1.42e+18,-5.6927795,0.5035858,8.331726,a,nexus4,nexus4_1,stand
1064.0,1420000000000.0,1.42e+18,-5.7510986,0.4547882,8.301971,a,nexus4,nexus4_1,stand
1065.0,1420000000000.0,1.42e+18,-5.753479,0.46073914,8.286499,a,nexus4,nexus4_1,stand
1066.0,1420000000000.0,1.42e+18,-5.7249146,0.50834656,8.285309,a,nexus4,nexus4_1,stand
1067.0,1420000000000.0,1.42e+18,-5.7106323,0.4393158,8.22818,a,nexus4,nexus4_1,stand
1068.0,1420000000000.0,1.42e+18,-5.7558594,0.4381256,8.29364,a,nexus4,nexus4_1,stand
1069.0,1420000000000.0,1.42e+18,-5.6987305,0.50001526,8.29245,a,nexus4,nexus4_1,stand
1070.0,1420000000000.0,1.42e+18,-5.7320557,0.42622375,8.397186,a,nexus4,nexus4_1,stand
1071.0,1420000000000.0,1.42e+18,-5.728485,0.47502136,8.250793,a,nexus4,nexus4_1,stand
1072.0,1420000000000.0,1.42e+18,-5.69516,0.4059906,8.309113,a,nexus4,nexus4_1,stand
1073.0,1420000000000.0,1.42e+18,-5.702301,0.39170837,8.309113,a,nexus4,nexus4_1,stand
1074.0,1420000000000.0,1.42e+18,-5.6665955,0.421463,8.343628,a,nexus4,nexus4_1,stand
1075.0,1420000000000.0,1.42e+18,-5.7177734,0.41789246,8.265076,a,nexus4,nexus4_1,stand
1076.0,1420000000000.0,1.42e+18,-5.7249146,0.472641,8.343628,a,nexus4,nexus4_1,stand
1077.0,1420000000000.0,1.42e+18,-5.7380066,0.41194153,8.246033,a,nexus4,nexus4_1,stand
1078.0,1420000000000.0,1.42e+18,-5.7189636,0.50239563,8.284119,a,nexus4,nexus4_1,stand
1079.0,1420000000000.0,1.42e+18,-5.707062,0.4643097,8.267456,a,nexus4,nexus4_1,stand
1080.0,1420000000000.0,1.42e+18,-5.63208,0.4547882,8.23056,a,nexus4,nexus4_1,stand
1081.0,1420000000000.0,1.42e+18,-5.649933,0.45716858,8.250793,a,nexus4,nexus4_1,stand
1082.0,1420000000000.0,1.42e+18,-5.677307,0.46549988,8.274597,a,nexus4,nexus4_1,stand
1083.0,1420000000000.0,1.42e+18,-5.677307,0.46549988,8.274597,a,nexus4,nexus4_1,stand
1084.0,1420000000000.0,1.42e+18,-5.604706,0.46669006,8.192474,a,nexus4,nexus4_1,stand
1085.0,1420000000000.0,1.42e+18,-5.5904236,0.4964447,8.259125,a,nexus4,nexus4_1,stand
1086.0,1420000000000.0,1.42e+18,-5.6094666,0.50239563,8.256744,a,nexus4,nexus4_1,stand
1087.0,1420000000000.0,1.42e+18,-5.6796875,0.49287415,8.209137,a,nexus4,nexus4_1,stand
1088.0,1420000000000.0,1.42e+18,-5.676117,0.45359802,8.224609,a,nexus4,nexus4_1,stand
1089.0,1420000000000.0,1.42e+18,-5.739197,0.4059906,8.22818,a,nexus4,nexus4_1,stand
1090.0,1420000000000.0,1.42e+18,-5.715393,0.46669006,8.256744,a,nexus4,nexus4_1,stand
1091.0,1420000000000.0,1.42e+18,-5.7808533,0.48454285,8.274597,a,nexus4,nexus4_1,stand
1092.0,1420000000000.0,1.42e+18,-5.7689514,0.45954895,8.3591,a,nexus4,nexus4_1,stand
1093.0,1420000000000.0,1.42e+18,-5.734436,0.4464569,8.243652,a,nexus4,nexus4_1,stand
1094.0,1420000000000.0,1.42e+18,-5.7879944,0.44883728,8.376953,a,nexus4,nexus4_1,stand
1095.0,1420000000000.0,1.42e+18,-5.727295,0.38694763,8.417419,a,nexus4,nexus4_1,stand
1096.0,1420000000000.0,1.42e+18,-5.6725464,0.5119171,8.400757,a,nexus4,nexus4_1,stand
1097.0,1420000000000.0,1.42e+18,-5.6094666,0.4381256,8.424561,a,nexus4,nexus4_1,stand
1098.0,1420000000000.0,1.42e+18,-5.639221,0.4547882,8.413849,a,nexus4,nexus4_1,stand
1099.0,1420000000000.0,1.42e+18,-5.6475525,0.43574524,8.444794,a,nexus4,nexus4_1,stand
1100.0,1420000000000.0,1.42e+18,-5.664215,0.42860413,8.444794,a,nexus4,nexus4_1,stand
1101.0,1420000000000.0,1.42e+18,-5.6427917,0.44883728,8.394806,a,nexus4,nexus4_1,stand
1102.0,1420000000000.0,1.42e+18,-5.6106567,0.3905182,8.398376,a,nexus4,nexus4_1,stand
1103.0,1420000000000.0,1.42e+18,-5.657074,0.41194153,8.404327,a,nexus4,nexus4_1,stand
1104.0,1420000000000.0,1.42e+18,-5.63208,0.4309845,8.461456,a,nexus4,nexus4_1,stand
1105.0,1420000000000.0,1.42e+18,-5.689209,0.41908264,8.395996,a,nexus4,nexus4_1,stand
1106.0,1420000000000.0,1.42e+18,-5.6737366,0.40361023,8.332916,a,nexus4,nexus4_1,stand
1107.0,1420000000000.0,1.42e+18,-5.668976,0.45121765,8.3281555,a,nexus4,nexus4_1,stand
1108.0,1420000000000.0,1.42e+18,-5.6475525,0.4393158,8.29364,a,nexus4,nexus4_1,stand
1109.0,1420000000000.0,1.42e+18,-5.6796875,0.44407654,8.297211,a,nexus4,nexus4_1,stand
1110.0,1420000000000.0,1.42e+18,-5.63208,0.45002747,8.338867,a,nexus4,nexus4_1,stand
1111.0,1420000000000.0,1.42e+18,-5.652313,0.40837097,8.273407,a,nexus4,nexus4_1,stand
1112.0,1420000000000.0,1.42e+18,-5.6927795,0.4131317,8.265076,a,nexus4,nexus4_1,stand
1113.0,1420000000000.0,1.42e+18,-5.6927795,0.40122986,8.206757,a,nexus4,nexus4_1,stand
1115.0,1420000000000.0,1.42e+18,-5.668976,0.44169617,8.259125,a,nexus4,nexus4_1,stand
1114.0,1420000000000.0,1.42e+18,-5.703491,0.421463,8.217468,a,nexus4,nexus4_1,stand
1116.0,1420000000000.0,1.42e+18,-5.7106323,0.43693542,8.204376,a,nexus4,nexus4_1,stand
1117.0,1420000000000.0,1.42e+18,-5.7308655,0.4476471,8.278168,a,nexus4,nexus4_1,stand
1118.0,1420000000000.0,1.42e+18,-5.6737366,0.41194153,8.242462,a,nexus4,nexus4_1,stand
1119.0,1420000000000.0,1.42e+18,-5.720154,0.4643097,8.235321,a,nexus4,nexus4_1,stand
1120.0,1420000000000.0,1.42e+18,-5.715393,0.4464569,8.274597,a,nexus4,nexus4_1,stand
1121.0,1420000000000.0,1.42e+18,-5.721344,0.4809723,8.221039,a,nexus4,nexus4_1,stand
1122.0,1420000000000.0,1.42e+18,-5.668976,0.4559784,8.256744,a,nexus4,nexus4_1,stand
